cz_name,stateabbrv,name,mobility,population,density,male,white,black,amind,asian,highschool,college,dropout,manufacturing,income,gini,rentpct,poverty
Deltona,FL,"Putnam County, Florida",-.29725665,72696,99.908997,.49280566,.7776081,.16464455,.0021596786,.0060526025,.66637975,.11823624,.069901794,.088603415,23035,.4698,35,.45775503
Jacksonville,FL,"St. Johns County, Florida",-.28203112,210495,350.44229,.48617783,.89315188,.053996533,.0021473195,.022670371,.51777714,.42075893,.028952448,.064892776,48077,.48629999,31.299999,.106036
Port St. Lucie,FL,"St. Lucie County, Florida",-.35584521,288006,503.5723,.4876565,.73163056,.19299945,.0026388338,.017600328,.65540296,.19888845,.046935309,.039221797,31565,.46129999,38.599998,.28116754
Pensacola,FL,"Santa Rosa County, Florida",.030657411,161021,159.1739,.51042408,.85858989,.057296876,.0055893329,.019444669,.63776082,.26603156,.020239307,.058435787,42796,.43009999,29.200001,.170054
Sarasota,FL,"Sarasota County, Florida",-.40122443,392038,705.27209,.47761187,.91176111,.047135737,.0027420812,.014631235,.59968019,.32423982,.048373163,.053366274,37598,.48199999,31.6,.16866872
Orlando,FL,"Seminole County, Florida",-.31639934,437346,1414.3459,.48370397,.79609507,.11579162,.0017240354,.041550625,.5766679,.35349342,.012395024,.05106201,41407,.45930001,32.5,.15814948
Deltona,FL,"Volusia County, Florida",-.49945876,503719,457.49731,.48733717,.82916862,.10528886,.0035912881,.016953897,.670488,.21619579,.051190779,.065940075,29864,.46419999,36.900002,.26968324
Tallahassee,FL,"Wakulla County, Florida",-.16792227,31128,51.330879,.55789,.81858778,.15474814,.00154202,.0040799282,.72815138,.160878,.088709675,.04217381,36562,.39820001,29.1,.20608108
Vidalia,GA,"Appling County, Georgia",-.097748563,18417,36.319641,.49085084,.76673728,.18890156,.0011402509,.0083618397,.63064688,.13126178,.12014134,.14863527,26971,.458,23.1,.25245258
Waycross,GA,"Atkinson County, Georgia",-.3529548,8294,24.43856,.49312755,.6680733,.17229323,.0028936581,0,.61765826,.077803202,.095505618,.220419,22467,.47530001,25.799999,.38265306
Waycross,GA,"Bacon County, Georgia",-.19929548,11222,43.399288,.502406,.77936196,.14952771,0,.012208163,.64758009,.12774369,.15170279,.16333188,26991,.43059999,28.799999,.22218208
Milledgeville,GA,"Baldwin County, Georgia",-.78244865,45795,177.6076,.49734688,.54586744,.41484877,.0025330277,.015285512,.64843553,.17725849,.036439355,.084701285,23576,.5169,40.599998,.42443398
Gainesville,GA,"Banks County, Georgia",.0338291,18336,79.003578,.50867146,.93417323,.026832461,.0034358639,.01276178,.66919476,.11150557,.069864444,.194975,30121,.40490001,33.299999,.23121656
Winder,GA,"Barrow County, Georgia",-.4371734,72012,449.20721,.50070822,.80506027,.11578625,.0026801089,.035008054,.65383208,.16508387,.073919833,.1181193,37777,.39430001,29.200001,.20405225
Rome,GA,"Bartow County, Georgia",-.15469757,101336,220.51421,.49392122,.8366918,.10991158,.0052202572,.0076774294,.63914394,.17770386,.12181251,.17237745,35511,.42640001,27.700001,.21517611
Fitzgerald,GA,"Ben Hill County, Georgia",-.4336082,17477,69.874313,.47771356,.61045945,.35755566,0,0,.68828082,.10900933,.039252337,.20701113,21785,.47260001,31.299999,.49469405
Valdosta,GA,"Berrien County, Georgia",-.31644344,19019,42.087021,.49797571,.84136915,.11430675,.0043114782,.0074136392,.6879071,.12493134,.1013986,.12451603,23122,.45199999,33.400002,.32605404
Macon,GA,"Bibb County, Georgia",-.54603404,154816,619.85498,.47159854,.42947757,.53090763,.00098826992,.017194605,.59422576,.23796786,.055014767,.066306248,26524,.5201,36.299999,.42619276
Macon,GA,"Bleckley County, Georgia",-.52912807,12746,59.044849,.47850305,.69974893,.26219991,.0011768398,.006354935,.67599392,.16497847,.019142419,.070332184,28319,.49090001,29.9,.33535066
Brunswick,GA,"Brantley County, Georgia",-.12864761,18452,41.71241,.4950141,.94515502,.031866465,.00032516799,.011109907,.70581406,.084100522,.15217391,.086690538,27023,.41460001,26.200001,.24658741
Valdosta,GA,"Brooks County, Georgia",-.45585591,15637,31.715111,.49152651,.5915457,.35160196,.0013429685,.0051160711,.66312253,.11686253,.0083732056,.078555144,23723,.47979999,33.200001,.42386708
Savannah,GA,"Bryan County, Georgia",.0245205,33151,76.040237,.48882386,.78305328,.1523031,.0051280502,.021929957,.58484977,.31107607,.047800109,.1307649,45995,.40740001,29.6,.19394256
Statesboro,GA,"Bulloch County, Georgia",-.5486955,72386,107.5877,.49538586,.65920204,.28435057,.0029840025,.017600089,.57756484,.2901794,.028737769,.090739787,26170,.50019997,39,.32353956
Aiken,GA,"Burke County, Georgia",-.689152,23007,27.820921,.48120138,.47828922,.49810928,.0003042552,.0020428565,.68016636,.095861457,.061881188,.17876902,24434,.4686,31.5,.46380165
Griffin,GA,"Butts County, Georgia",-.40444082,23445,127.1468,.53107274,.69652379,.2805289,.0005118362,.0051610153,.66005349,.10087692,.054200541,.13954023,30263,.43810001,36.599998,.32591677
Eufaula,GA,"Calhoun County, Georgia",-.63227892,6489,23.144661,.59978426,.33949763,.61288333,.0021574972,.0058560641,.62852734,.099206351,.06334842,.10854617,18530,.60680002,27.9,.5173952
Jacksonville,GA,"Camden County, Georgia",-.15473641,51445,83.919884,.51540482,.75154048,.1879483,.0045096707,.013256877,.70121932,.21117973,.043610163,.10177034,38111,.40259999,27.9,.17941993
Statesboro,GA,"Candler County, Georgia",-.450627,11031,45.386871,.48427159,.66766387,.24358626,.0043513733,.031184843,.58464789,.15380281,.1669219,.096449137,21924,.51899999,34.099998,.4673835
LaGrange,GA,"Carroll County, Georgia",-.22552633,112595,225.60699,.48727742,.76422578,.18339181,.0026466539,.0084462008,.62407744,.17936015,.032435898,.15627375,31657,.46090001,31.700001,.27729177
Chattanooga,GA,"Catoosa County, Georgia",.02078479,65375,403.15259,.48803058,.93134993,.027793499,.0025544933,.01532696,.65593517,.1863977,.055340674,.1565067,36952,.39469999,26.5,.17041595
Jacksonville,GA,"Charlton County, Georgia",-.2140063,13130,16.97311,.53495812,.71835494,.2535415,.0076923077,.0015993908,.64679581,.099531613,.11409396,.083740704,31070,.4181,29.6,.20740741
Savannah,GA,"Chatham County, Georgia",-.55178201,279290,654.93909,.48277059,.53678256,.3943786,.0024132621,.025930038,.56400806,.32569346,.052277867,.08404278,34295,.47130001,32.5,.29716149
Rome,GA,"Chattooga County, Georgia",-.1783592,25241,80.555183,.51531237,.86311954,.10728577,.0012281605,.0051107323,.61905861,.088255651,.13787761,.32263815,23905,.45539999,27.799999,.3125
